hospital,autor,es_local_guide,rating,fecha_relativa,fecha_iso,fuente,texto,respuesta_negocio,anio,ai_guess,categorias
Penna,C D C,,1.0,Hace 9 meses,2025-09-12T11:55:00Z,Google,Hoy 12 de septiembre 2025 lleve a mi nene de 4 años con un bronco espasmo tos intensa por la guardia pediátrica del pena . Y no lo pueden atender por qué no es riesgo de vida si querés que te atiendan tenés que sacar un número para venir al otro di para que te atiendan . Una vergüenza . Le pregunté les faltan médicos ? No!! Me dice solo se atiende por turno . Por dios,,2025,['delays'],delays
Penna,Alexis Ruben Benitez Montes,,1.0,Hace 6 meses,2025-12-29T18:13:47Z,Google,"Los personal no tienen la culpa, pero guardia más de 3hs esperando. Si uno va a guardia es por urgencia. Lo increible es que hay gente que por cosas minimas va a ocupar lugar, si saben bien que solo le van a recomendar tafirol, y esas cosaS, NO VAYAN A OCUPAR lugar en guardia.",,2025,['delays'],delays
Penna,cristina guaimasi,,1.0,Hace 9 meses,2025-09-21T10:48:39Z,Google,"Al pepe se llama guardia,  4hs esperando qe me atiendan ensima me maltraten
Había una chica con las venas cortadas ni la atendieron , se fue así a su casa , una vergüenza ese hospital",,2025,"['delays', 'inappropriate_interpersonal_behavior', 'inefficient_medical_treatment']",delays; inappropriate_interpersonal_behavior; inefficient_medical_treatment
Penna,Fanny Guanca,,1.0,Hace un año,2025-05-17T03:28:55Z,Google,"Concurrí a la guardia el 15/5 a la tarde, después de casi dos horas d espera,cuando ya me tocaba pasar a mi, sale una dra del consultorio gritando que por horas no se va a atender a nadie,porque sufrió violencia médica y que la guardia se cerraba, en la sala había mucha gente esperando,y en peores condiciones que yo. Yo pregunto....los demás médicos no podían seguir atendiendo?? Porqué nosotros tuvimos que pagar los platos rotos de los demás? Me pareció una falta de respeto Hacia todas las personas que estaban esperando,al menos hubiesen atendido a los que ya estábamos registrados. Muy mala experiencia.",,2025,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Penna,CarLy,,1.0,Hace un año,2025-04-29T23:41:44Z,Google,"Pésima atención desde que ingresas hasta el momento de ser atendida. Vergüenza ajena dan. Cero empatía, no consideran en lo mas mínimo que quienes vamos lo hacemos por necesidad y padecer temas de SALUD. Últimamente en los pasillos se ven más empleados que pacientes. Uno más maleducado que el otro!! Si no tienen ganas de trabajar dejen el lugar a quienes realmente lo necesitan y quieren hacerlo!! Desastre total la parte de odontología una vergüenza, mal organizado. Te atienden y ni te miran a la cara no saben siquiera con quién están tratando!! Apurados siempre apurados. El tema es sacarte de encima lo más rápido posible y como sea!!
Me gustaría saber a dónde fue a parar la ayuda que recibieron porque no veo que el hospital lo refleje.
Todo son una manga de incompetentes, hospital en el que me he atendido toda mi vida y hoy sin dudas está pasando por el peor momento en todo aspecto!!!!!",,2025,"['inappropriate_interpersonal_behavior', 'bad_infrastructure']",inappropriate_interpersonal_behavior; bad_infrastructure
Penna,Yaliemar Gimenez,,1.0,Hace 8 meses,2025-10-24T19:48:49Z,Google,"Un desastre, ya no te quieren atender por la guardia un caso de fiebre y dolor de oido indica que no tienen unidades fiebril y que me dirija a un otorrino o al hospital Piñeiro son una vergüenza",,2025,['other'],other
Penna,einstein,,1.0,Hace 2 años,2024-04-14T03:36:56Z,Google,"Sábado 13 de abril 2024, fui a las 05:50 de la mañana, hasta las 08:30 no se presentó nadie a atender, los médicos con la excusa del ""cambio de guardia"" negaron la atención a la gente por horas, había gente con emergencia en la guardia, desmayandose, sufriendo por el apéndice, yo con 40 grados de fiebre que no podía bajar. Una vergüenza la atención, no está bien jugar con la desesperación de la gente.
Después habla Milei y lloran.",,2024,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Penna,Luz Gomez,,1.0,Hace 3 años,2023-06-07T21:43:06Z,Google,"Una vergüenza, vas a guardia porque te sentís mal, te hacen esperar 2hs!! Los doctores ni te tocan te diagnostican dengue sin siquiera tocarte un pelo, además de eso te tratan súper mal! La verdad una decepción!!!",,2023,"['delays', 'incorrect_diagnoses', 'inappropriate_interpersonal_behavior']",delays; incorrect_diagnoses; inappropriate_interpersonal_behavior
Penna,Mayra,,1.0,Hace 8 meses,2025-10-22T21:55:15Z,Google,"Las entradas al hospital son un asco ... llena de gente de la calle q  por favor el olor , justo para ir con los niños .... de los seguridad q tienen podría decirles q se ubiquen en otro lugar o mínimo q no armen un rancho afuera y prenden hasta fuego .... si el director no quiere trabajar renuncie señor .... porq esta a cargo de un hospital y puede pasar accidente y puede mantener mejor al hospital .... y tenga en cuenta q dentro del hospital hay jardín de infantes .....",,2025,['bad_infrastructure'],bad_infrastructure
Penna,Nancy b Molina,,1.0,Hace 10 meses,2025-08-19T21:54:37Z,Google,Si te resfriarse y vas al hospital a la tardecita te hacen esperar y cunado se les canta te avisan que a esa hora no atiende la unidad febril. Es una falta de respeto!!,,2025,['delays'],delays
Penna,Mailen Schmisser,,1.0,Hace un año,2025-04-19T01:35:52Z,Google,"Un desastre la guardia del hospital más de una hora para que llamen y atiendan. Vuelven a llamar a gente que no está. Espere tres horas no me atendieron. Y así un montón más de gente que esperaba. Una señora se acercó a consultar por ventanilla cuánta gente faltaba por atender y no supieron resolver, concluyendo con un ""pagate una prepaga"", súper fuera de lugar. Lamentablemente tiene que haber gente capacitada para contestar o atender en casos de gente que no viene de visita, si no sintiéndose mal. Nadie va a una guardia por puro gusto. Se fue mucha gente sintiéndose mal. Lo cual es espantoso. Cuando se acercó más gente a consultar, le contestaron hay demora y cambio de guardia. Diciendo que ya habian avisado, lo cual es una total mentira. Nunca dijeron nada. Primero capaciten a la gente de ventanilla de entrada. Se necesita un poco más de empatía para laburar en un hospital. La cual después de ver pasar por más de tres horas gente, les aseguro que no la tienen.",,2025,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Penna,Alicia Caceres,,1.0,Hace 9 meses,2025-09-08T05:09:00Z,Google,"4 horas para que salga un ""Dr."" y diga me interesa más lo de la señora que esta atrás, lo traje a mi hijo porque, tuvo un golpe en  el tobillo. Prefieren atender a extranjeros😡😡😡😡desde las 22 hs y todavía sigo esperando al Traumatologo",,2025,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Penna,Brenda Llorens,,1.0,Hace 11 meses,2025-07-18T15:14:51Z,Google,"El hospital más inhumano en cuanto a ""parto normal""..
Las mujeres no pueden ser acompañadas por ningún familiar, en la sala.. siendo que recién acaba de salir de una intervención, que trae con ella ciertas dificultades para la mamá.. ya sea ir al baño tranquila, que no lo puede hacer porque no puede dejar a la bebé sola, tampoco llevársela al baño.. y si necesita algo, tiene que esperar a los horarios de visita, que también son muy limitados..
SI PUEDEN ELEGIR OTRO HOSPITAL, PARA SENTIRSE ACOMPAÑADAS POR SU FAMILIA EN EL POSTPARTO, HAGANLO",,2025,['other'],other
Penna,Iara Bacha,,1.0,Hace un año,2025-02-19T17:46:54Z,Google,"Me dieron un turno desde Ministerio de la Salud para hacerme dos ecografías y resulta que en este hospital ese turno “estaba mal”. Además en todo capital las ordenes emitidas dentro de CABA por otro hospital publico se consideran válidas, en el sector de ginecología NO me tomaron la orden (ni el turno) y me dijeron debía volver a sacar consulta con la especialidad y que me deriven del mismo hospital porque los turnos son para SUS pacientes. Absurdo! No me pude hacer los estudios que vengo esperando realizar desde el año pasado. No recomiendo este hospital en lo absoluto.",,2025,"['delays', 'bad_infrastructure']",delays; bad_infrastructure
Penna,Hanna Gomez,,1.0,Hace 11 meses,2025-07-25T21:55:53Z,Google,"Las enfermeras de ginecologia del 1er piso se caen a pedazos sobre todo Claudia que va los martes y hace módulos hasta el miércoles, no quiere darte la medicación, y no te ayuda a movilizarte, te da la mano como una pulseada cuando vos estás recién operada dos veces y peor que una cesárea.

Ah de 6 días de internación solo 1 hubo agua caliente, me bañe igual pero nadie vino a solucionar el problema.

Y las de cocina se ve que se creen nutricionistas, ya que cuando les decía que la comida tenia pelos te decían que te quedes con hambre hasta la próxima comida, indicación completamente contraria a la de la médica.",,2025,"['inappropriate_interpersonal_behavior', 'bad_infrastructure', 'inefficient_medical_treatment']",inappropriate_interpersonal_behavior; bad_infrastructure; inefficient_medical_treatment
Penna,Richard Villarroel,,1.0,Hace 9 meses,2025-09-18T19:19:17Z,Google,La verdad el recepcionista de rastas de la parte de oftalmología es un desastre en la tencion se cree dueño del Hospital y es alto quebrado,,2025,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Penna,Daissy Ro,,1.0,Hace un año,2025-01-12T22:14:02Z,Google,"Es un desastre la atención a los pacientes que le da el hospital. En la guardia de ginecología siempre está la misma señora malhumorada que todo el tiempo grita que tiene mal humor y trata mal a todo el mundo. Vi como una señora embarazada lloraba de dolor y no la querían atender, el marido desesperado llorando pedía por favor que se le atendiera, todos los que estabamos ahí pedimos por favor que la atendieran, Pero nada. En vez de eso, la señora que está para anotarte para que te atienden, empezó a gritarlo a dos manos, diciendo que está de mal humor que esperen, etc, etc. Un desastre. Las ginecólogas ni hablar, te hacen esperar 3 horas para atenderte 5 minutos y minimizar el dolor que sentís, hasta te sentís mal por ir al hospital. Un desastre. Si no tienen vocación de enfermera, doctora, no estudien y no trabajen para eso. Por qué la pasan todos mal.",,2025,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Penna,Natalia Cruz,,1.0,Hace un año,2025-04-15T11:48:51Z,Google,"Horrible el viernes 11 de abril fui , porq estaba bañada en sangre tenia dolores horrible me tuvieron ahí con los dolores , no pude ser atendida me tuve q retirar del establecimiento, lamentablemente perdí a unos de mis bebés, y la recepcionista me miraba con cara de cUl0 diciendo q espere estuve esperando casi una hora llas ginecólogas diciendo q no tienen tiempo pero estaban tan tranquilqs hablando dentro del consultorio, la verdad un desastre total ese hospital, había varias mujeres q no fueron atendidas. hospital penna sos un asco.",,2025,"['delays', 'inefficient_medical_treatment', 'inappropriate_interpersonal_behavior']",delays; inefficient_medical_treatment; inappropriate_interpersonal_behavior
Penna,German Alvarez,,1.0,Hace 9 meses,2025-09-26T12:00:25Z,Google,"Vine a donar sangre como he hecho en muchos otros hospitales y sanatorios públicos y privados. NUNCA me han atendido tan mal! No recomiendo donar en este hospital. La recepción es muy desprolija, te dejan esperando muchísimo, tienen que cambiar el sistema y a las personas. Nunca más en el Penna.",,2025,"['delays', 'bad_infrastructure', 'inappropriate_interpersonal_behavior']",delays; bad_infrastructure; inappropriate_interpersonal_behavior
Penna,Lu,,1.0,Hace 9 meses,2025-09-22T16:37:27Z,Google,"Me encantaría haber puesto una reseña positiva  pero la DOCTORA SILVANA GISELA DEL PORTO, GINECÓLOGA, nunca me atendió.. más de 1:30hs esperando, juegan con el tiempo de la gente. Después se quejan que no ganan un choto, merecidísimo lo tienen",,2025,['delays'],delays
Penna,Erika Lorenzo,,1.0,Hace 9 meses,2025-09-09T05:27:37Z,Google,"Desastre la atencion mejor dicho nobte no te atienden 3 hs sin q salga un medico a atender no hay un triage correcto ya q una persona con la cabeza rota  sangrando no la atienden, ahh pero la cena llego en punto llego la comida y nunca mas los vi, los de seguridad me decian viene mucha gente de provincia a atenderse se colapsa si tienen una urgencia el penna no se atiendan.",,2025,['delays'],delays
Penna,Sonia Garcete,,1.0,Hace un año,2025-04-17T02:53:52Z,Google,"Pésimo el servicio de hemoterapia, fui a donar sangre con mi papá para un familiar, el 15/04/25. Mas allá de las casi 3 horas de espera para poder entregar el formulario y poder donar. Las enfermeras, al parecer no sabian encontrar donde hacer la punción. A mi papá lo pincharon en una zona donde no habia sangre, evidentemente no una vena, se dieron cuenta a los minutos porque no salia nada, y otra enfermera lo pincho en el otro brazo, esta vez bien, pudiendo realizar la donación.
A mi, me dolió tremendanente la punción,  senti la aguja en todo momento,  y la sangre tampoco salia como corresponde, la enfermera me dijo que era porque yo tenia miedo y se me contraian las arterias. Raro, pero bueno, tome su explicación.  Obviamente volvi con dolor en el brazo, hormigeo, y hoy, ya tengo hinchada la zona de la extracción y todos sus alrededores. No puedo hacer fuerza, minima, sin que me de un tirón el brazo.
No nos atendieron mal la verdad, pero pésimas las extracciones, 2 de 2 mal.",,2025,"['delays', 'inefficient_medical_treatment']",delays; inefficient_medical_treatment
Penna,Marianela Zambrana,,1.0,Hace un año,2025-02-19T22:01:11Z,Google,"Opino como todas que la atención de ginecologia es malisima, la señora que atiende 0 ganas de laburar y con toda la mala onda te atiende. No me quiso atender pq supuestamente ""no tiene sentido ser vista por un medico"" según ella sobre el dolor que sentía. Ojalá la despidan por incompetente, sueldo regalado a quienes no quieren ni laburar",,2025,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Penna,Gian Serrudo,,1.0,Hace un año,2025-06-28T15:20:08Z,Google,"Me fracture la clavicula.

El de seguridad me hizo esperar 4 horas en el frío en una noche helada por un traumatologo.

Me atendió un urologo porque Dios sabe donde estaba el traumatologo.

Y ni siquiera me dio un certificado para el trabajo que me cubra el día siguiente.

Da pena.

No vayan.",,2025,['delays'],delays
Penna,Claudia Alejandra Calvo,,1.0,Hace un año,2025-04-15T11:44:01Z,Google,"Desastre el vacunadores del hospital, con turno previo, yo y mi esposo personas mayores más de 60, no tuvieron en cuenta , cola como cualquiera y la sta de ventanilla no me quiso vacunar porque no lleve orden en.papel, una maleducada, y un desastre la organización de el vacunatorio, si tendría menos estrellas le pondria menos 10. Soy asmática y le lleve toda mi historia, a pesar de ello no me quiso vacunar....mi marido no pudo esperar por la gran espera...nunca me paso",,2025,"['delays', 'inappropriate_interpersonal_behavior', 'bad_infrastructure']",delays; inappropriate_interpersonal_behavior; bad_infrastructure
Penna,Yoelis Colmenarez,,1.0,Hace un año,2025-04-14T20:03:45Z,Google,"Muy muy mala atención en guardia. El dr no te revisa, No te médica nada, no da ningún diagnóstico, solo te mira y da clases a pasantes diciendo que pueden hacer pero al paciente no le dicen nada ni te colocan nada",,2025,"['inefficient_medical_treatment', 'inappropriate_interpersonal_behavior']",inefficient_medical_treatment; inappropriate_interpersonal_behavior
Penna,DAISY VERA,,1.0,Hace 2 años,2024-02-08T20:39:34Z,Google,"Una vergüenza la guardia obstetrica q tienen , no puede ser q han transcurrido 2 horas y nadie se acerca atender. No sé si hay q venir con el bebé afuera para q se dignen, si van por urgencia es perder el tiempo , las chicas se toman todo el tiempo del mundo. Hoy 8 de febrero casi 18 de la tarde y brillan por la ausencia. Bien gracias!!!",,2024,['delays'],delays
