hospital,autor,es_local_guide,rating,fecha_relativa,fecha_iso,fuente,texto,respuesta_negocio,anio
Alvarez,Monica Luz,,5.0,Hace 2 años,2023-08-31T15:04:48Z,Google,"TUVE NEUMONÍA GRAVE ENTRE EL 17 DE DICIEMBRE 2022 Y 11 DE ENERO 2023. ENTRÉ  AL HOSPITAL TEODORO ÁLVAREZ CON UNA ENFERMEDAD Y SALÍ CON NUEVOS SERES QUERIDOS EN MI VIDA: MEDIC@S, ENFERMER@S, KINESIÓLOG@S, PERSONAL DE LIMPIEZA, TODOS DEJAN LA VIDA EN LA ATENCIÓN DEL PACIENTE. LOS ADMINISTRATIVOS SON CASI TODOS REGULARES O MALOS EN TODAS PARTES, PERO LOS Y LAS QUE LUCHAN POR TU VIDA CUANDO VOS NO PODÉS,  ESOS VALEN ORO. NO SON PERSONAS, SON ÁNGELES.",,2023
Alvarez,Elizabeth Suarez,,5.0,Hace un año,2025-06-06T12:56:23Z,Google,Tema laboratorio. Alguien me sabría decir como se manejan con la entrega se resultados? queda en sistema o los envían por mail?,,2025
Alvarez,grisel dening,,5.0,Hace un año,2024-10-08T04:03:39Z,Google,"Exelente atención Psiquiátrica!
Esperas como en todo Hospital pero te atienden muy bien!",,2024
Alvarez,Dany Urriza,,4.0,Hace 2 años,2024-02-20T19:29:46Z,Google,"Excelente el cirujano Rosi de urologia muy buenos medicos hay, ladtima q no tienen insumos eso hay q fijarse politicos",,2024
Alvarez,Cat Ca,,1.0,Hace 2 años,2024-04-22T02:52:20Z,Google,"Vas a donar sangre y parece que te están haciendo un favor. Una cola terrible en el lugar, y atienden muy mal las profesionales.

Me termine yendo, nunca más...

Son de 4ta en esa área.",,2024
Alvarez,Gabriel Cabrera,,2.0,Hace 2 años,2024-04-17T11:13:48Z,Google,"La atencion muy rapida,pero se cae el sistema y fuiste..a volver otro dia o esperar horas y horas a q vuelva el 'Sistema..mal ahi xq uno viaja desde lejos..",,2024
Alvarez,María Díaz,,1.0,Hace 2 años,2024-06-13T12:38:50Z,Google,"La atención en el hall central es un desastre, si no les gusta el trabajo renuncien. Son maleducados, tratan a la gente a los gritos. Cero empatia.",,2024
Alvarez,Maximiliano Navarro,,1.0,Hace 9 meses,2025-09-08T02:43:51Z,Google,"Acabo de ir y no hay guardia, desastre todo",,2025
Alvarez,Rocio Valero T,,1.0,Hace 3 años,2023-05-16T02:15:51Z,Google,La verdad yo entiendo que uno en estos días no podemos esperar mucho pero me parece un abuso esperar 2 horas en la guardia pediátrica uno trata de ser empatizo con el personal pero es una vergüenza que hagan esperar a los niños,,2023
Alvarez,Jess V,,1.0,Hace 2 años,2024-02-16T16:21:38Z,Google,"Por la atención de la mujer RUBIA que está en la PUERTA DE ENTRADA ,es una asquerosa prepotente , desayuna ácido? Cual es la razón de que trate tan mal a la Gente?",,2024
Alvarez,Florencia Aldana Guerrero,,3.0,Hace 3 años,2023-04-03T12:43:27Z,Google,"Vine por recomendación de obstetricia y la verdad la doctora un amor pero el resto muy alterados todos.. y un maltrato por parte de la ecógrafa Valese, trata mal a sus pacientes todas en espera quejandose de ella",,2023
Alvarez,Cahuachi Brau,,5.0,Hace 10 meses,2025-08-05T19:00:17Z,Google,"Siempre que voy,  me atienden con buena onda y respeto.",,2025
Alvarez,Be Tiana,,5.0,Hace 2 años,2023-08-19T12:01:16Z,Google,"En Cardiologia Excelente Trato De Lunes a Viernes Todo El Personal Un Amor..
Pero Fin de senana las franqueras de enfermeria Maleducadas con los familiares de los pacientes..",,2023
Alvarez,lobito,,1.0,Hace 3 años,2023-02-14T12:24:06Z,Google,Es un desastre pésima atención y para sacar el turno ni hablar siempre me sale que estan ocupados y los médicos son aún peores siempre voy y solo terminan diciendo que me saque otro turno,,2023
Alvarez,Elizabeth Fernandez,,2.0,Hace 3 años,2023-02-25T06:22:03Z,Google,Elhopital cómo organización deja mucho que desear actualmente estoy internada en la guardia y desde ayer a las 12de la noche todaviano apareció nadie ni siquiera una enfermera como para saber cómo estoy ya que tuve un ACV hemorrágico,,2023
Alvarez,Lopez M,,1.0,Hace un año,2025-01-19T07:08:16Z,Google,"Mejor no venir muriendo acá, caí tipo 3 de la mañana con un pico de presión y no me atendieron hasta las 7 de la mañana, LA GUARDIA ES UN DESASTRE.",,2025
Alvarez,Griselda Ferro,,1.0,Hace 2 años,2024-05-04T21:49:43Z,Google,"Llevé a mi yerno a la guardia, con fiebre y dolor de garganta, le dijeron que busque un otorrino en otro hospital, no quisieron atenderlo.",,2024
Alvarez,giovanna ayala,,1.0,Hace 3 años,2023-03-25T18:24:00Z,Google,Muy mala la atención de la que da los turnos en  urgencia trata mal alas pacientes .uno le habla con respeto y te trata mal .es grosera con todos,,2023
Alvarez,Araceli Gonzalez,,1.0,Hace un año,2024-09-08T19:55:44Z,Google,La verdad la guardia un desastre ni vengan un domingo que tardan más de 4 a 5 horas en atenderte.,,2024
Alvarez,What you Care about,,5.0,Hace 3 años,2023-04-15T03:37:03Z,Google,"Solo agradecer a Argentina lo bien que me han tratado el tiempo que estuve en Bs As,fui a este hospital por una crisis asmática y me atendieron como Dios manda,
Gente amables ,eficientes y profesionales.Gracias Argentina ❤️❤️",,2023
Alvarez,Viviana Vilca,,5.0,Hace un año,2025-02-14T20:23:02Z,Google,Por suerte fue en el lugar q profunfizaron el problema  y no lo mandaron diciendo tomate un analgesico,,2025
Alvarez,Carlos Martino,,1.0,Hace 3 años,2023-01-23T11:16:09Z,Google,"Literalmente  BASURA principalmente Dr. Torres de guardia, (Sí así se lo puede llamar a semejante hdp)
Ni siquiera se molesta en atender ni dar un calmante a quienes llegan con dolencias graves .....",,2023
Alvarez,Sara Edith Rivarola,,5.0,Hace 3 años,2023-03-17T16:21:23Z,Google,"Me operaron  de urgencia de vesícula ,la atencion fue excelente  ,los medicos ,enfermeros y todo 3l personal muy atentos y pacientes",,2023
Alvarez,juli,,5.0,Hace 10 meses,2025-08-12T21:58:56Z,Google,La mejor guardia ginecológica. Las profesionales que atienden son muy amables.,,2025
Alvarez,Gabriel Becerra,,2.0,Hace 2 años,2024-06-25T23:08:15Z,Google,Los turnos te dan para un mes y medio más o menos y para análisis de sangre te muestro las fotos del día de hoy ....,,2024
Alvarez,Ester De Souza,,5.0,Hace 3 años,2023-03-17T13:02:40Z,Google,En este lugar hace años me salvaron de una infección...espere horas pero me operaron...cosa que en otro lado no bolilla ..por eso volveré y provare para reumatologo,,2023
Alvarez,Julieta Peralta,,1.0,Hace un año,2025-03-20T22:21:22Z,Google,Malísimo que no haya guardia de otorrino! Uno con dolor de oído y en ventanilla te dicen que ya no hay guardia de otorrino... Una vergüenza,,2025
Alvarez,Gabriel Rodriguez,,4.0,Hace 2 años,2023-07-27T22:22:15Z,Google,"Una eternidad tardan en la guardia

Más allá de ese pequeño detalle

La atención es muy buena y la calidez humana también",,2023
Alvarez,Bahiana Ailen,,1.0,Hace un año,2025-06-18T20:28:58Z,Google,"DESCARTAN A LA GENTE !
NADA MAS .
SI NO TIENEN GANAS DE ATENDER , HUBIESEN ESTUDIADO OTRA COSA ! que se pongan una ferretería .",,2025
Alvarez,MONICA QUINA,,1.0,Hace 3 años,2023-02-04T22:07:53Z,Google,"Mi sobrina 12hs en una camilla en la guardia ,apendiceptomia aguda ,la llevaron a quirofano sin baño prequirurgico",,2023
Alvarez,Naty,,5.0,Hace un año,2024-10-17T14:15:37Z,Google,Consulta yo q soy de provincia(san martin)en ese hospital q queda en capital me darán turno para hacerle un estudio a mi hijo????,,2024
Alvarez,ANTONIO FREIRE,,4.0,Hace 2 años,2023-12-28T22:19:22Z,Google,Me salvaron la vida en la guardia me pasaron al pab c cirugía después de 31 d internado me operaron de cáncer de colon ahora me tratan preventivamente en oncología de diez,,2023
Alvarez,Camila Vaca,,5.0,Hace un año,2024-07-14T21:47:34Z,Google,"Excelente el área de traumatologia, fui por una quebradura y me atendieron rápido y muy amables",,2024
Alvarez,María Laura Alvarez,,1.0,Hace un año,2025-05-24T20:02:24Z,Google,Pésimo servicio! Ahora se entiende porque las personas se automedican,,2025
Alvarez,gustavo todelo,,1.0,Hace 3 años,2023-04-28T23:43:01Z,Google,Leo los comentarios y te da miedo Que dirá de esto el ministro de salud de Caba y Nación de todo esto.? A claaaaaro nada total cobra igual todos los treinta.,,2023
Alvarez,yane crybaby,,1.0,Hace un año,2024-10-15T09:29:10Z,Google,"5 (CINCO) HORAS esperando para que nos digan que no nos pueden atender, que nos vayamos, totalmente irresponsable jugar con el tiempo de las personas de esa manera, una decepción 👎🏻",,2024
Alvarez,Yesica Romina Perez,,1.0,Hace 8 meses,2025-10-08T09:41:57Z,Google,Hola alguien sabe que horario y que día hay que ir para sacar turnos,,2025
Alvarez,Paola Urquiza,,1.0,Hace un año,2024-07-22T18:12:57Z,Google,"Pésima atención y maltrato del dr muara de cirugía, mal educado y corazón de piedra",,2024
Alvarez,Maria Olga Palacios Garay,,5.0,Hace un año,2025-02-11T13:46:43Z,Google,Calidad humana.Medicos y Enfermeros.buena atención e higiene.,,2025
Alvarez,javier lodeiro,,1.0,Hace 3 años,2023-05-08T09:43:06Z,Google,Desastroso!!! Un espanto. La atención de la guardia es de temer!!!! Es para denunciarlos!!! Maltrato espera interminable y carencias de todo tipo!!!! pésimo!!! Un horror!!!,,2023
Alvarez,Vanesa Castro,,5.0,Hace 2 años,2024-05-17T11:49:06Z,Google,Buen dia quiero agradeser fui mas de una ves a guardia me atendieron muy bien gracias a todos,,2024
Alvarez,Jesús Corro,,1.0,Hace un año,2025-06-21T21:01:56Z,Google,3 horas de espera para atenderme 3 min y mandarme a mi casa sin más...,,2025
Alvarez,Lorena Cerda,,3.0,Hace 2 años,2024-02-21T05:00:25Z,Google,"Hola.buenas noches, necesitaba saber el hospital Alvarez , de buenos aires que está en la calle Dr.arangure, a qué partido o localidad pertenece",,2024
Alvarez,Flavia Suarez,,5.0,Hace 3 años,2023-04-01T13:53:37Z,Google,Es para aplaudir la manera en la que me atendieron en la guardia de Ginecología! El lugar está muy bien ediliciamente también.,,2023
Alvarez,Ruben de Gregorio,,5.0,Hace un año,2025-05-21T13:17:01Z,Google,Atienden muy bien hay que tener paciencia ya que hay mucha gente.,,2025
Alvarez,Laura Rosales,,1.0,Hace 2 años,2023-12-20T02:45:40Z,Google,Terrible q en las guardias de pediatría los fines de semana dejen a residentes solos y estos medican lo primero q se les ocurre arriesgando la salud de los más pequeños.,,2023
Alvarez,Xiomara Moreno,,1.0,Hace 2 años,2024-05-14T14:05:48Z,Google,"Tengan cuidado , aparte de atender mal , te roban todas tus pertenencias y no se hacen cargo. Devuelvan las cosas!",,2024
Alvarez,Maria Herminda Rivera Bernal,,5.0,Hace un año,2025-05-21T14:19:51Z,Google,Ermoso servicio médico muy buena la Atención mil gracias A todos,,2025
Alvarez,Pati Julio,,4.0,Hace un año,2024-11-14T20:12:59Z,Google,Alguien podría decirme si ay ginecólogia en guardia ?x favor,,2024
Alvarez,Karen Gonzalez,,1.0,Hace 3 años,2023-04-10T17:56:53Z,Google,"VERGÜENZA  misión imposible que te atiendan, la mayoría son peruanos bolivianos que gozan de nuestros servicios gratis pero para la población nacional no hay lugar !! Desastre",,2023
Alvarez,Marcos Neumann,,1.0,Hace 3 años,2023-04-29T17:45:39Z,Google,Pésimo los q están el la guardia en ventanilla no saben nada y te mandan a cualquier parte no te atienden cuando ase una llamada al opital,,2023
Alvarez,ProMaster,,5.0,Hace 11 meses,2025-07-20T08:09:54Z,Google,"Excelente, siempre me trataron muy amablemente",,2025
Alvarez,andrea parada,,1.0,Hace 2 años,2023-07-24T20:48:32Z,Google,"Terrible!!, son las 17hs y en guardia no hay un pediatra un horror!!!!!",,2023
Alvarez,Eva Natacha Ferrer,,1.0,Hace 3 años,2023-05-22T14:15:35Z,Google,"Una vergüenza este lugar. Falta de higiene, compasión y respeto por la gente. Si pueden evitarlo mejor.",,2023
Alvarez,Marta Ferreyra,,4.0,Hace 3 años,2023-03-06T21:27:24Z,Google,"La guardia muy dinámica, exelente atención del plantel medico,y los recepcionista.",,2023
Alvarez,Jorge Aquino,,2.0,Hace 3 años,2023-06-10T17:57:52Z,Google,Lamentable que haya que espera en la guardia 3 horas . Por la falta de medicos y algunos están tomando cafe,,2023
Alvarez,Jésica Gonzalez,,1.0,Hace 2 años,2023-11-21T15:12:13Z,Google,"Malísima la atención
Fui y ni siquiera me revisaron 🤦🏻‍♀️
Perdí tiempo y plata...
Muy malo",,2023
Alvarez,Pablo Gabriel Pannunzio,,5.0,Hace 3 años,2023-01-06T11:03:38Z,Google,"Excelente hospital.
Muy buena atención recibida de parte de todo el personal.",,2023
Alvarez,Estela Susana Azcona,,5.0,Hace un año,2024-08-06T11:58:10Z,Google,Me atiendo allí   personal excelente  médicos de calidad .,,2024
Alvarez,oscar Gatti,,3.0,Hace 2 años,2023-09-07T12:24:13Z,Google,"Mucha gente. En la guardia  HAY QUE HACER MAS HOSPITALES Y NO ABSNDONAR TODO PARA SER PRESIDENTE
NO OLVIDEN LA GENTE VOTA",,2023
Alvarez,Julio Frutos,,5.0,Hace un año,2024-11-24T05:29:13Z,Google,UNA EXELENTE ATENCIÓN Y MUY CONFORME CON SU EXTRAORDINARIO SERVICIO Y PROFESIONALIDAD 👏🏻👏🏻👏🏻🫶🏻,,2024
Alvarez,Marcelo Alejandro Seberio,,5.0,Hace 3 años,2023-04-06T12:00:16Z,Google,"Buena  atención,hay que esperar un poco en la guardia pero cuando te toca todo jien",,2023
Alvarez,noel fernandez,,5.0,Hace un año,2024-12-05T01:24:41Z,Google,"Excelente atención en el área de ginecologia, todos muy profesionales!",,2024
Alvarez,romi sol,,1.0,Hace 3 años,2023-05-09T01:28:42Z,Google,"Horroroso. Cero limpieza. Además, mucha altanería por parte del personal y también por parte de los médicos de esta institución. Terrible asco.",,2023
Alvarez,Adriana Ortiz,,3.0,Hace 3 años,2023-04-05T17:15:31Z,Google,saquen por favor a la loca alterada que está recepción de clínico y ginecología te habla mal casi a los gritos y siempre esta así. trata mal a todos !!!!!,,2023
Alvarez,Marcelo Plaisant,,4.0,Hace 2 años,2024-04-13T11:45:31Z,Google,Estuve en la guardia de pediatría y me atendieron excelente,,2024
Alvarez,Eduardo Diaz,,5.0,Hace 3 años,2023-01-28T00:12:23Z,Google,"Le doy 5 estrellas por que es de los pocos hospitales públicos que funcionan como debe ser, ojalá siga así por mucho tiempo",,2023
Alvarez,Noemi Podesta,,5.0,Hace 2 años,2024-01-25T23:47:49Z,Google,Exelencia en kinesiología!!! Mil gracias traumatología cirugía!!!! Todo el plantel de enfermeros y medicos!!!,,2024
Alvarez,Liliana Rondal,,5.0,Hace un año,2025-06-29T13:41:09Z,Google,La atención es muy buena.,,2025
Alvarez,Raquel Maidana,,5.0,Hace un año,2025-02-26T21:26:13Z,Google,Un gran servicio en todas las especialidades.. y también en los estudios,,2025
Alvarez,Miriam Domínguez,,5.0,Hace 8 meses,2025-10-13T10:32:57Z,Google,Cuál colectivo me deja SERCA desde puente la noria???,,2025
Alvarez,Hassan Abbara,,1.0,Hace 2 años,2024-02-16T01:51:12Z,Google,3 horas para que nos den solamente un informe. Un desastre los médicos y el de admisión.,,2024
Alvarez,Nadia Silvero,,5.0,Hace un año,2024-12-24T05:40:57Z,Google,"Me operaron del túnel carpeano, excelente profesionales..",,2024
Alvarez,Enrique H Peluffo,,2.0,Hace 2 años,2023-08-06T17:46:48Z,Google,"Muy mal atendido en la ""guardia médica"", por 3l empleado del turno mañana el pasado 29-07-2023",,2023
Alvarez,Laly Andaluz,,4.0,Hace 3 años,2023-02-28T02:53:26Z,Google,"Sobre los profesionales tuve muy buenas y muy malas experiencias, las administrativas la mayoría tienen un destrato importante!",,2023
Alvarez,Marquez Poma Gonzalo,,1.0,Hace 2 años,2024-03-08T11:31:31Z,Google,"No les importa que esperes horas, se contradicen entre si, en resumen pésima gestion y mediocre servicio",,2024
Alvarez,sonia magarzo,,1.0,Hace 3 años,2023-05-23T11:53:39Z,Google,Una atención pésima aparte de tratarte mal te tardan 70 días hábiles para darte un estudio,,2023
Alvarez,Marcelo Erdbecher,,5.0,Hace 3 años,2023-05-26T17:50:52Z,Google,Soy paciente  muy bien atendido se podría mejorar más...el nivel humano 10 puntos,,2023
